Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,isolate
SRR15884238,AMPLICON,403,9435824,PRJNA763023,SAMN21421285,Metagenome or environmental,5928062,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175370,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_91,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_91,SRP336949,Young_91
SRR15884239,AMPLICON,410,8240907,PRJNA763023,SAMN21421284,Metagenome or environmental,4522417,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175369,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_90,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_90,SRP336949,Young_90
SRR15884240,AMPLICON,403,14332139,PRJNA763023,SAMN21421283,Metagenome or environmental,6814517,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175368,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_8,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_8,SRP336949,Young_8
SRR15884241,AMPLICON,404,14083776,PRJNA763023,SAMN21421282,Metagenome or environmental,8626327,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175367,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_89,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_89,SRP336949,Young_89
SRR15884242,AMPLICON,407,15433800,PRJNA763023,SAMN21421281,Metagenome or environmental,9420493,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175366,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_88,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_88,SRP336949,Young_88
SRR15884243,AMPLICON,404,9913460,PRJNA763023,SAMN21421280,Metagenome or environmental,6109405,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175365,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_87,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_87,SRP336949,Young_87
SRR15884244,AMPLICON,408,8822257,PRJNA763023,SAMN21421279,Metagenome or environmental,4774068,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175364,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_86,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_86,SRP336949,Young_86
SRR15884245,AMPLICON,356,9172261,PRJNA763023,SAMN21421278,Metagenome or environmental,6982344,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175363,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_85,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_85,SRP336949,Young_85
SRR15884246,AMPLICON,402,18542209,PRJNA763023,SAMN21421277,Metagenome or environmental,11308833,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175362,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_84,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_84,SRP336949,Young_84
SRR15884247,AMPLICON,415,21419553,PRJNA763023,SAMN21420638,Metagenome or environmental,7434826,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175361,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_165,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,oControl_165,SRP336949,oControl_165
SRR15884248,AMPLICON,399,26608183,PRJNA763023,SAMN21421276,Metagenome or environmental,16307817,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175360,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_83,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_83,SRP336949,Young_83
SRR15884249,AMPLICON,399,7361993,PRJNA763023,SAMN21421275,Metagenome or environmental,4633884,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175359,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_82,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_82,SRP336949,Young_82
SRR15884250,AMPLICON,404,14715573,PRJNA763023,SAMN21421274,Metagenome or environmental,8969836,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175358,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_81,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_81,SRP336949,Young_81
SRR15884251,AMPLICON,401,25434872,PRJNA763023,SAMN21421273,Metagenome or environmental,15234850,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175357,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_80,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_80,SRP336949,Young_80
SRR15884252,AMPLICON,397,10473607,PRJNA763023,SAMN21421272,Metagenome or environmental,5183413,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175356,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_7,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_7,SRP336949,Young_7
SRR15884253,AMPLICON,412,7925044,PRJNA763023,SAMN21421271,Metagenome or environmental,3807908,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175355,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_79,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_79,SRP336949,Young_79
SRR15884254,AMPLICON,411,6976464,PRJNA763023,SAMN21421270,Metagenome or environmental,3196930,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175354,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_78,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_78,SRP336949,Young_78
SRR15884255,AMPLICON,408,8381151,PRJNA763023,SAMN21421269,Metagenome or environmental,3909896,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175353,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_77,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_77,SRP336949,Young_77
SRR15884256,AMPLICON,411,8627393,PRJNA763023,SAMN21421268,Metagenome or environmental,3951134,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175352,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_76,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_76,SRP336949,Young_76
SRR15884257,AMPLICON,413,7650471,PRJNA763023,SAMN21421267,Metagenome or environmental,3614861,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175351,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_75,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_75,SRP336949,Young_75
SRR15884258,AMPLICON,413,21993065,PRJNA763023,SAMN21420637,Metagenome or environmental,8240866,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175350,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_164,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,oControl_164,SRP336949,oControl_164
SRR15884259,AMPLICON,400,6471487,PRJNA763023,SAMN21420574,Metagenome or environmental,3308097,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175349,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_107,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,oControl_107,SRP336949,oControl_107
SRR15884260,AMPLICON,410,7240168,PRJNA763023,SAMN21421266,Metagenome or environmental,3412499,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175348,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_74,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_74,SRP336949,Young_74
SRR15884261,AMPLICON,405,9489420,PRJNA763023,SAMN21421265,Metagenome or environmental,4406298,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175347,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_73,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_73,SRP336949,Young_73
SRR15884262,AMPLICON,418,5518776,PRJNA763023,SAMN21421264,Metagenome or environmental,2548738,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175346,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_72,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_72,SRP336949,Young_72
SRR15884263,AMPLICON,412,9045931,PRJNA763023,SAMN21421263,Metagenome or environmental,4192572,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175345,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_71,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_71,SRP336949,Young_71
SRR15884264,AMPLICON,416,7916249,PRJNA763023,SAMN21421262,Metagenome or environmental,3668496,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175344,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_70,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_70,SRP336949,Young_70
SRR15884265,AMPLICON,401,11700251,PRJNA763023,SAMN21421261,Metagenome or environmental,5717765,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175343,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_6,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_6,SRP336949,Young_6
SRR15884266,AMPLICON,418,7931182,PRJNA763023,SAMN21421260,Metagenome or environmental,3667053,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175342,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_69,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_69,SRP336949,Young_69
SRR15884267,AMPLICON,408,7884456,PRJNA763023,SAMN21421259,Metagenome or environmental,3624264,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175341,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_68,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_68,SRP336949,Young_68
SRR15884268,AMPLICON,418,8753410,PRJNA763023,SAMN21421258,Metagenome or environmental,4080126,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175340,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_67,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_67,SRP336949,Young_67
SRR15884269,AMPLICON,392,4455796,PRJNA763023,SAMN21421257,Metagenome or environmental,2800261,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175339,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_66,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_66,SRP336949,Young_66
SRR15884270,AMPLICON,409,24993511,PRJNA763023,SAMN21420636,Metagenome or environmental,8551322,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175338,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_163,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,oControl_163,SRP336949,oControl_163
SRR15884271,AMPLICON,394,8025593,PRJNA763023,SAMN21421256,Metagenome or environmental,4850889,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175337,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_65,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_65,SRP336949,Young_65
SRR15884272,AMPLICON,397,10789862,PRJNA763023,SAMN21421255,Metagenome or environmental,6482478,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175336,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_64,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_64,SRP336949,Young_64
SRR15884273,AMPLICON,402,11800180,PRJNA763023,SAMN21421254,Metagenome or environmental,7130082,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175335,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_63,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_63,SRP336949,Young_63
SRR15884274,AMPLICON,404,10446855,PRJNA763023,SAMN21421253,Metagenome or environmental,6326039,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175334,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_62,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_62,SRP336949,Young_62
SRR15884275,AMPLICON,394,11523064,PRJNA763023,SAMN21421252,Metagenome or environmental,6993018,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175333,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_61,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_61,SRP336949,Young_61
SRR15884276,AMPLICON,394,10336395,PRJNA763023,SAMN21421251,Metagenome or environmental,6264925,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175332,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_60,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_60,SRP336949,Young_60
SRR15884277,AMPLICON,399,10439767,PRJNA763023,SAMN21421250,Metagenome or environmental,5320417,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175331,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_5,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_5,SRP336949,Young_5
SRR15884278,AMPLICON,394,11337270,PRJNA763023,SAMN21421249,Metagenome or environmental,6839824,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175330,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_59,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_59,SRP336949,Young_59
SRR15884279,AMPLICON,393,9922445,PRJNA763023,SAMN21421248,Metagenome or environmental,5978876,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175329,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_58,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_58,SRP336949,Young_58
SRR15884280,AMPLICON,401,8327811,PRJNA763023,SAMN21421247,Metagenome or environmental,5064569,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175328,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_57,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_57,SRP336949,Young_57
SRR15884281,AMPLICON,414,43075342,PRJNA763023,SAMN21420635,Metagenome or environmental,15722016,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175327,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_162,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,oControl_162,SRP336949,oControl_162
SRR15884282,AMPLICON,396,7907272,PRJNA763023,SAMN21421246,Metagenome or environmental,4867529,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175326,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_56,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_56,SRP336949,Young_56
SRR15884283,AMPLICON,395,7485409,PRJNA763023,SAMN21421245,Metagenome or environmental,4583320,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175325,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_55,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_55,SRP336949,Young_55
SRR15884284,AMPLICON,396,13311264,PRJNA763023,SAMN21421244,Metagenome or environmental,7966962,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175324,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_54,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_54,SRP336949,Young_54
SRR15884285,AMPLICON,396,13178993,PRJNA763023,SAMN21421243,Metagenome or environmental,7904656,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175323,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_53,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_53,SRP336949,Young_53
SRR15884286,AMPLICON,411,7569334,PRJNA763023,SAMN21421242,Metagenome or environmental,3541596,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175322,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_52,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_52,SRP336949,Young_52
SRR15884287,AMPLICON,420,22140361,PRJNA763023,SAMN21421241,Metagenome or environmental,11351694,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175321,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_51,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,Young_51,SRP336949,Young_51
SRR15884288,AMPLICON,409,9052590,PRJNA763023,SAMN21421240,Metagenome or environmental,4638616,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175320,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,Young_50,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:41:00Z,1,Young_50,SRP336949,Young_50
